 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23,Mean24,Mean25,Mean26,Mean27,Mean28,Mean29,Mean30,Mean31,Mean32,Mean33,Mean34,Mean35,Mean36,Mean37,Mean38,Mean39,Mean40,Mean41,Mean42,Mean43,Mean44,Mean45,Mean46,Mean47,Mean48,Mean49,Mean50,Mean51,Mean52,Mean53,Mean54,Mean55,Mean56,Mean57,Mean58,Mean59,Mean60,Mean61,Mean62,Mean63,Mean64,Mean65,Mean66,Mean67,Mean68,Mean69,Mean70,Mean71,Mean72,Mean73,Mean74,Mean75,Mean76,Mean77,Mean78,Mean79,Mean80,Mean81,Mean82,Mean83,Mean84,Mean85,Mean86,Mean87,Mean88,Mean89,Mean90
767,1604.854,1874.485,836.478,701.039,2427.542,2277.162,2041.058,1410.415,1703.011,1743.699,688.961,885.928,1072.391,1622.850,796.459,1116.603,831.526,785.877,1210.623,1306.013,1091.205,1349.652,1159.840,1031.008,1814.482,2219.205,1575.989,685.606,956.494,1337.943,1332.897,1993.883,976.417,1497.936,1376.045,945.025,3276.341,830.244,625.688,1944.440,1721.876,1134.090,1028.067,1402.231,821.481,658.440,1313.462,1357.427,583.685,875.494,1286.688,1496.450,984.007,1029.857,983.081,1439.836,1113.192,2329.054,1191.408,1296.881,821.553,933.197,2071.031,1486.478,1529.382,742.716,677.101,464.834,561.137,895.276,951.863,630.364,997.128,1067.059,654.510,1450.396,405.181,696.185,1425.547,588.773,486.371,861.324,1630.190,1780.566,1258.440,1312.714,1463.283,1970.408,1347.075,740.089
768,1495.127,1989.784,733.404,570.721,2446.078,2082.331,2442.404,1288.824,1451.557,1707.460,721.156,846.867,1217.454,1579.989,640.149,1255.118,832.281,869.615,1303.662,1149.244,845.000,1360.746,1075.673,1144.897,1666.829,2237.801,1455.598,653.978,1072.331,1226.592,1496.626,1995.928,1073.622,1763.596,1206.308,989.869,3053.824,751.870,545.554,1877.380,1924.098,1141.897,883.378,1245.577,717.260,707.277,1248.823,1327.027,613.266,829.703,1266.826,1713.217,801.379,857.765,925.737,1500.553,1285.262,2290.667,1281.517,1252.763,983.629,782.650,2092.581,1410.485,1603.412,742.761,848.216,649.089,497.232,968.448,961.538,429.481,1262.096,698.446,919.594,1621.022,463.250,674.253,1153.684,652.035,498.657,942.523,1599.975,1577.518,1853.417,1361.403,1277.109,2219.000,1579.925,864.761
769,1642.758,1695.052,741.635,621.147,2386.982,2038.941,1980.471,1329.830,1636.541,1884.124,754.487,767.663,1111.695,1482.072,569.284,990.368,738.748,733.308,1247.221,1354.600,1182.985,1528.204,1137.633,1062.405,1622.201,2113.550,1400.805,584.394,1062.108,1108.028,1279.600,1749.009,1074.378,1771.772,1416.180,1206.795,3749.132,899.762,487.330,1859.293,1645.196,1118.710,998.148,1284.231,850.144,791.184,1314.857,1390.354,774.413,886.816,1264.841,1591.698,751.286,816.403,922.364,1275.974,1099.397,2162.369,1297.358,1119.993,891.955,1022.058,1863.721,1369.375,1854.912,621.617,532.935,537.803,570.042,938.352,890.624,554.558,952.777,950.218,658.927,1435.242,531.854,653.986,1158.295,525.730,646.181,679.685,1463.177,1410.241,1552.488,1479.506,1155.750,2008.980,1364.472,965.239
770,1333.217,1921.179,708.669,806.783,2164.416,2384.375,2430.183,1232.755,1599.584,1980.717,758.026,869.566,1148.155,1504.728,848.959,988.816,602.696,841.338,1270.435,1427.461,1029.846,1449.632,1089.833,1144.111,1682.506,1930.643,1438.264,813.759,892.169,1124.133,1287.419,1825.883,848.732,1742.521,1553.233,1106.254,3539.901,900.306,614.071,1677.960,1518.170,1239.974,935.585,1075.192,798.762,649.156,1298.513,1500.345,723.972,808.076,1246.275,1891.481,858.957,953.924,790.253,1255.336,1069.227,2070.478,1351.383,977.941,882.038,831.927,1887.093,1292.287,1773.765,652.458,749.770,565.420,568.284,1079.714,699.812,504.961,1118.638,917.644,738.969,1433.714,383.438,739.007,1155.768,430.582,539.505,653.495,1586.000,1273.253,1256.369,1276.104,1310.163,2343.857,1378.321,916.531
771,1419.605,1688.269,666.551,662.209,2488.663,1719.184,2163.375,1346.836,1635.535,1798.876,849.169,619.765,1289.569,1717.778,686.135,1208.338,599.978,756.731,1358.909,1568.752,1059.482,1545.343,1151.700,928.198,1673.195,2383.392,1418.925,625.380,930.169,1249.010,1286.290,1873.387,947.449,1931.175,1195.436,1153.041,3863.890,916.736,685.161,1724.160,1711.333,1160.548,1184.422,1363.792,818.492,605.482,1024.866,1169.800,627.643,914.848,1253.435,1521.116,917.600,1248.437,944.899,1396.145,1105.390,2031.757,1306.983,1214.037,796.758,974.642,2377.543,1311.140,1681.985,738.463,835.453,615.790,545.126,1154.457,833.299,460.273,1210.053,1079.465,800.635,1344.659,362.715,464.678,1085.168,544.376,506.143,808.009,1428.063,1635.072,1418.083,1518.377,1205.924,2014.010,1221.377,992.150
772,1503.720,1903.396,781.831,730.302,2281.452,2059.868,1901.817,1299.126,1735.135,1831.770,675.584,738.337,1160.230,1524.578,701.568,1175.037,858.393,749.515,1421.961,1542.800,920.482,1448.035,1229.460,1129.587,1593.537,2237.661,1649.379,727.635,884.078,1344.076,1197.594,1719.036,977.740,1595.456,1116.383,945.852,3524.044,1019.907,671.714,1731.780,1664.288,1183.323,953.333,1321.431,682.398,664.518,1268.151,989.082,645.126,997.848,1332.471,1536.643,983.000,1071.151,853.798,1234.664,1187.411,2579.811,1464.700,1046.563,758.750,988.569,1948.349,1435.897,1578.610,810.418,647.691,634.975,536.526,853.438,767.419,400.493,1094.245,957.653,810.573,1439.066,433.125,652.699,1050.368,544.823,593.619,793.495,1587.797,1389.807,1384.560,1413.403,1242.283,2150.316,1225.623,958.230
773,1647.510,1988.940,741.899,712.070,2293.319,1982.228,2328.567,1488.321,1606.995,1789.611,684.948,750.404,1143.575,1418.789,564.892,1032.721,739.178,922.431,1519.558,1404.087,1182.062,1451.418,1152.387,1010.524,1796.189,2149.813,1539.293,685.985,1036.554,1187.194,1465.735,1897.423,925.583,1591.211,1584.113,1201.213,3630.857,706.741,604.205,1557.287,1385.529,967.426,840.778,1426.869,744.718,739.135,1112.731,1262.727,595.664,897.196,1298.601,1808.109,927.879,1038.177,1072.131,1490.658,1143.433,1920.766,1182.450,1140.356,816.318,905.504,1881.605,1191.860,1647.243,668.040,513.683,576.070,621.653,953.438,873.923,532.481,966.245,841.545,637.042,1507.341,524.417,633.370,1029.990,570.397,546.038,804.450,1602.076,1550.325,1567.821,1564.818,1399.424,2043.224,1314.811,672.823
774,1681.790,1869.940,683.180,762.705,2560.885,2218.390,2046.279,1406.654,1958.800,1790.894,892.084,698.205,1197.828,1549.683,665.135,1226.448,732.474,832.238,1233.688,1502.335,1043.959,1260.721,1216.340,993.897,1534.256,2196.281,1508.201,664.569,913.916,1379.990,1343.832,1872.631,1047.850,1686.187,1349.895,1072.213,4126.033,986.990,654.536,1749.400,1654.784,1231.600,938.141,1488.185,784.519,577.546,1106.302,1402.127,817.622,818.557,1026.630,1599.209,931.393,849.244,895.444,1439.224,1231.652,1915.360,1069.733,983.711,937.886,1026.759,2190.318,1212.235,1629.059,720.358,786.360,716.096,446.668,828.686,678.838,413.987,993.734,1151.297,673.219,1401.901,458.257,523.034,1225.442,612.688,413.324,885.288,1539.165,1802.072,1272.607,1136.078,1153.065,2257.479,1349.330,658.354
775,1429.452,1837.104,794.006,762.729,2241.753,2092.184,1727.067,1291.327,1778.384,1661.522,823.929,601.163,1282.971,1799.083,952.500,1033.191,749.141,876.392,1158.792,1285.078,999.462,1404.682,1242.967,1100.540,1726.787,2102.848,1409.983,601.737,1027.036,1054.384,1210.452,1783.045,952.433,1619.667,1222.361,1159.074,3616.703,836.492,577.143,1970.640,1750.948,978.490,997.489,1121.839,802.149,655.950,1347.471,1256.945,740.105,597.740,1375.717,1513.992,953.300,1022.874,952.222,1324.257,1255.199,2346.162,1280.683,1143.363,797.803,909.985,2100.186,1279.132,1787.493,647.920,696.770,537.955,399.768,912.381,930.590,621.052,1077.777,897.257,583.969,1210.429,413.444,622.842,988.926,426.603,512.419,535.351,1520.405,1539.217,1710.476,1061.818,1047.424,2166.439,1146.406,881.044
776,1550.096,1693.104,755.949,585.217,2352.247,1873.081,2022.375,1191.333,1717.070,1807.292,813.253,766.361,1252.994,1461.967,890.716,1140.478,811.474,868.977,1423.149,1426.000,951.236,1493.771,1111.967,1450.048,1743.835,1934.058,1727.776,744.613,1007.205,1252.455,1200.271,2062.487,923.165,1455.503,1368.338,872.361,3479.363,869.207,616.473,1826.720,1570.458,1010.503,990.859,1521.654,890.757,833.809,1117.832,1375.591,598.392,941.519,1291.181,1580.000,819.443,965.143,780.636,1276.309,1135.993,1853.856,1150.300,1182.770,758.371,872.416,2111.178,1378.632,1559.691,823.398,748.345,805.440,635.874,1081.695,744.026,398.740,775.468,884.564,882.000,1382.165,394.208,637.788,1224.663,621.589,589.190,685.333,1645.165,1324.747,1407.012,1217.182,1204.109,1905.622,1482.792,685.832
777,1509.490,2017.209,696.242,641.357,2413.133,2257.912,1759.500,1492.352,1526.259,1936.221,867.838,923.669,1257.420,1868.428,636.297,1185.882,669.622,804.038,1326.948,1414.952,1148.590,1358.507,1406.613,1110.095,1610.531,2038.503,1712.684,472.095,981.277,1292.090,1398.206,1851.486,990.866,1648.257,1224.241,880.721,3008.363,887.073,536.071,2090.820,2051.359,1205.581,881.630,1095.577,898.652,820.461,1271.891,1316.391,638.524,787.791,1364.573,1439.907,965.200,935.412,976.869,1238.750,1050.979,2034.531,1231.400,1051.719,812.129,1001.445,1936.938,1265.198,1489.897,657.572,649.842,574.522,726.674,811.695,793.248,405.662,1463.032,1059.426,757.385,1529.538,497.979,588.062,1126.105,530.050,498.676,792.027,1291.354,1448.133,1348.738,1256.740,1190.435,1691.694,1444.849,789.044
778,1693.586,2029.896,836.725,618.674,2395.494,1977.441,2431.711,1441.497,1283.384,2194.345,752.195,986.494,1244.391,1357.222,850.446,1200.272,850.474,858.738,1503.045,1275.722,1012.846,1417.393,1094.193,990.444,1901.171,2128.544,1401.575,562.358,1061.976,1290.436,1371.116,1670.838,947.677,1607.076,1401.549,867.779,3288.417,968.363,526.750,1731.907,1630.268,979.542,863.585,1262.323,882.696,629.546,1233.630,1351.482,558.413,989.177,1293.688,1573.581,753.971,1000.084,1005.808,1245.434,1067.709,1931.910,1191.783,1123.726,769.530,1029.124,2007.302,1457.132,1653.816,747.199,592.317,431.936,580.589,951.733,893.154,419.558,1163.989,1100.446,539.146,1643.879,460.729,685.767,1001.589,460.574,543.657,816.279,1569.557,1376.639,1545.369,1207.377,1223.293,2169.612,1287.726,924.973
779,1545.306,1919.142,756.601,656.938,2523.090,2371.448,1958.423,1364.453,1667.292,1892.071,797.708,811.205,1142.483,1625.456,769.149,1295.463,719.652,910.300,1468.558,1325.252,997.820,1520.950,880.867,1406.881,1480.579,2304.778,1567.276,581.635,921.988,1145.185,1381.968,2061.640,778.740,1445.152,1508.932,962.508,3152.110,819.824,654.143,1905.120,1576.732,1148.084,889.644,1297.077,926.271,715.113,1264.496,1232.600,693.538,863.570,1083.855,1585.969,865.157,1096.765,887.788,1345.829,1094.291,2520.586,1119.458,1107.978,607.349,999.927,1895.605,1371.603,1673.103,783.468,668.094,569.115,491.337,1001.962,749.188,444.234,903.266,800.614,546.250,1497.055,563.278,443.027,1381.568,454.504,689.524,757.396,1504.975,1602.470,1441.464,1061.961,1363.500,2277.214,1562.179,884.451
780,1453.490,1881.836,811.972,710.535,2478.711,1896.654,1862.827,1495.717,1577.865,1897.867,727.890,875.464,1145.695,1346.522,787.784,1241.302,683.822,688.638,1225.786,1290.991,1083.682,1263.020,1038.033,1003.341,1495.573,2185.491,1410.011,673.730,972.036,1195.474,1151.316,1729.685,959.181,1499.807,1469.180,1017.131,4027.648,785.554,630.134,1886.927,1865.523,1061.632,1112.496,1315.685,822.856,679.773,1390.017,1537.064,646.559,870.146,1230.261,1588.457,1048.829,1000.420,1169.737,1181.467,1024.149,2195.108,1328.150,1081.363,829.545,1055.818,2072.791,1451.654,1680.632,748.861,625.101,530.287,527.163,960.714,949.692,542.091,1192.181,846.772,734.594,1412.165,413.639,638.411,1344.853,494.794,434.705,732.892,1473.557,1741.000,1538.952,1410.091,1184.837,1844.592,1407.481,817.805
781,1629.439,1777.425,741.494,622.295,2607.855,2084.427,2402.808,1116.937,1651.422,1869.239,851.513,927.548,1339.230,1565.189,639.743,1304.941,598.089,1034.831,1351.643,1541.061,1147.851,1364.184,1290.147,1277.738,1673.183,2232.392,1556.718,736.599,1080.241,1100.256,1409.303,1908.622,811.031,1505.509,1508.970,1209.934,3457.626,750.036,525.473,2092.240,1766.438,1116.568,854.970,1301.938,829.072,676.993,1066.529,1369.564,654.587,851.228,1189.435,1722.915,951.614,847.277,921.899,1311.651,1342.787,2245.766,1444.033,1137.341,723.833,910.372,1940.225,1549.772,1614.691,770.473,710.532,485.248,650.526,865.962,619.154,559.727,1052.851,873.218,590.490,1379.692,324.306,689.932,1290.474,546.092,682.971,673.595,1830.785,1637.916,1336.690,1469.039,1325.685,1945.755,1308.604,759.796
782,1489.599,1755.500,706.034,686.411,2633.072,2318.684,2366.673,1288.314,1812.422,1901.708,661.091,850.693,1130.351,1502.044,761.311,1062.985,776.630,624.523,1249.669,1492.244,1048.687,1586.458,1300.273,1230.079,1594.628,2226.503,1556.011,623.781,1292.705,1309.796,1222.677,1843.270,825.780,1483.152,1188.135,1007.082,3399.967,829.948,545.964,1807.833,1791.484,971.858,922.970,1477.238,902.464,692.773,1290.866,1194.491,651.378,764.025,1139.862,1676.333,934.157,1051.765,942.364,1185.000,1108.851,2393.342,1079.267,1148.807,825.258,941.204,2258.318,1348.243,1568.971,955.706,687.482,584.395,532.247,1058.267,789.889,453.701,1181.362,1242.168,798.458,1630.341,466.764,491.842,1119.937,630.298,645.400,834.568,1710.962,1595.566,1920.357,1064.351,1008.196,1913.520,1392.962,675.973
783,1633.420,1926.813,622.955,738.984,2369.813,1973.096,2248.567,1323.648,1723.746,1738.089,880.130,710.976,1236.989,1407.661,625.041,1162.154,800.600,911.508,1243.812,1313.948,1016.559,1296.368,1137.667,1042.595,1501.969,2232.099,1436.299,627.642,1015.416,1124.469,1395.148,2002.333,778.118,1679.737,1285.654,875.279,3570.461,793.000,644.045,2085.740,1696.608,1004.361,979.741,1345.392,843.077,692.894,1269.656,1337.473,590.510,842.892,1162.087,1612.426,824.907,945.042,850.273,1299.283,1271.901,2336.667,1228.483,1105.793,825.644,952.044,1793.953,1225.419,1727.978,767.403,595.396,608.478,647.258,803.952,922.803,545.896,1004.426,1116.307,945.812,1606.231,375.292,536.432,1232.021,450.092,490.257,947.063,1395.506,1314.374,1471.952,1151.520,1236.000,1865.765,1185.245,734.832
784,1733.879,1862.090,758.770,787.078,2395.036,1986.198,1943.000,1269.157,1634.368,1647.557,761.416,932.066,1053.914,1600.167,983.135,762.471,662.504,994.277,1515.136,1421.370,1144.564,1383.085,1154.760,1142.730,1539.445,2033.328,1348.885,627.036,941.247,1216.213,1229.194,1858.829,1025.213,1734.357,1652.812,1117.836,3900.143,821.471,642.509,1926.900,1703.190,1107.406,897.452,1393.808,797.823,818.766,1024.874,1127.155,624.483,776.747,1217.826,1649.070,811.214,1149.588,1070.859,1378.013,1074.652,1987.486,1391.392,1090.133,712.242,963.000,1852.961,1403.228,1577.206,664.199,634.144,461.904,554.600,1062.505,852.222,505.571,964.404,979.139,764.656,1397.505,465.125,605.199,1291.863,441.957,547.152,710.162,1695.304,1632.626,1415.845,1405.065,1100.598,2117.000,1450.755,794.779
785,1592.924,1870.403,777.517,658.651,2423.108,1993.177,2118.289,1339.252,1552.086,1861.549,733.695,783.572,1177.925,1518.194,728.959,1071.463,801.111,882.485,1362.039,1365.122,1070.974,1353.756,1056.320,1164.016,1793.927,2128.006,1526.661,705.993,958.078,1239.668,1481.181,1713.631,937.693,1594.328,1492.188,921.984,3331.330,733.301,587.688,1888.627,1533.183,1213.129,779.415,1492.269,846.541,743.128,1259.756,1377.164,716.364,837.184,1300.065,1556.574,1064.407,1131.866,1148.768,1334.947,1136.057,2217.820,1075.567,1277.978,897.235,1153.066,2068.085,1149.110,1542.573,774.433,630.388,568.605,543.711,865.905,777.727,490.455,1120.096,1244.317,599.260,1146.198,468.674,567.507,1172.442,604.851,537.609,814.378,1666.380,1471.663,1360.036,1373.039,1209.261,1814.622,1166.066,799.062
786,1712.758,1511.351,527.938,620.651,2478.217,2161.640,2313.144,1394.031,1576.330,2063.513,1047.714,875.512,1094.989,1594.639,762.378,1154.037,848.904,916.869,1067.253,1393.165,1104.605,1529.149,1104.573,1348.175,1796.469,1948.187,1525.960,685.956,1050.608,1186.559,1256.871,1776.000,1035.008,1610.439,1215.895,1126.861,3522.209,813.845,702.375,1861.573,1777.614,1263.400,1017.207,1289.062,827.320,849.504,1137.765,1283.973,707.056,826.810,1384.326,1484.643,942.893,1223.445,700.495,1235.026,1032.333,2206.712,1466.450,1154.185,710.614,1163.467,2059.295,1467.956,1597.603,690.617,604.446,486.943,525.384,968.924,665.427,418.286,1139.266,663.713,546.323,1765.802,404.035,744.493,1224.937,574.986,446.819,801.865,1673.228,1367.470,1321.488,1571.480,1084.511,2057.775,1452.236,817.699
787,1452.611,1931.776,577.320,628.333,2195.115,1708.309,1994.115,1329.969,1416.681,2265.363,908.987,836.422,1235.374,1591.589,754.068,1143.640,699.778,913.792,1214.474,1303.274,1082.995,1506.955,1069.873,1134.913,1597.622,2090.240,1520.764,718.292,1134.078,1320.119,1220.445,1735.559,1021.378,1645.655,1368.143,1127.787,3404.187,878.679,587.580,1538.120,1726.261,1277.606,918.156,1443.969,802.309,704.227,1223.765,1327.182,528.958,812.405,1145.681,1262.473,998.986,872.773,959.950,1214.046,1077.142,2231.315,1364.458,1119.385,759.189,847.723,2240.155,1307.206,1482.941,665.348,694.849,590.917,606.600,889.219,893.889,564.091,1116.043,890.653,687.594,1514.231,427.396,574.206,1152.863,551.851,395.419,779.477,1440.354,1508.723,1430.679,1153.520,1193.826,1695.837,1243.160,731.035
788,1564.293,1897.440,692.157,713.000,2569.572,1878.338,2131.260,1117.855,1440.270,1945.628,765.494,705.349,1202.471,1605.161,692.365,1126.963,807.756,833.923,1603.727,1290.722,1021.051,1328.040,1115.700,1048.000,1467.238,2190.813,1215.695,634.109,936.090,1282.019,1392.090,1578.928,896.055,1771.538,1486.985,1021.738,3788.736,791.699,659.321,1861.107,1782.085,1157.800,821.222,1278.031,886.895,684.333,1327.672,1438.745,622.909,784.221,1187.601,1534.574,832.871,893.992,943.253,1357.342,1038.525,2453.640,1291.333,1162.822,765.000,875.234,2257.899,1429.177,1793.022,718.527,729.237,672.981,499.158,896.257,689.162,377.182,1024.362,916.604,679.344,1339.626,340.979,481.089,958.389,574.936,626.286,729.180,1538.620,1474.940,1342.476,1166.156,1274.217,2192.990,1356.245,694.850
789,1603.000,1679.664,785.011,578.922,2248.301,2153.640,2268.211,1383.906,1513.838,1878.885,820.455,762.886,1227.546,1740.806,575.824,1067.478,746.919,820.662,1458.792,1407.609,1035.046,1477.303,1214.807,1006.032,1560.348,2103.842,1682.874,623.883,879.470,1178.384,1444.458,1821.865,832.260,1776.895,1467.060,1071.598,4003.286,901.357,606.071,1863.913,1787.804,1187.858,967.370,1311.469,745.011,727.596,1004.151,1416.055,510.559,967.867,1144.261,1425.147,891.086,959.664,966.687,1185.592,999.170,2232.469,1328.767,1224.341,745.000,837.124,2215.736,1343.279,1472.221,758.124,605.863,640.828,618.200,1071.371,762.299,479.701,1130.234,938.139,737.156,1664.857,517.618,683.247,962.895,585.035,514.295,859.081,1696.329,1422.663,1513.310,1127.117,1148.848,2026.980,1564.698,914.814
790,1890.745,1690.306,599.989,793.829,2232.307,2167.662,1863.202,1276.277,1471.362,1523.885,737.286,783.620,1236.879,1576.217,650.987,934.360,800.570,861.085,1229.357,1548.022,970.303,1403.677,1071.320,1044.508,1556.848,2036.251,1595.667,618.511,947.096,1137.630,1441.200,1748.432,919.362,1639.199,1324.947,1046.402,3443.154,814.731,621.143,2093.960,1679.373,1043.858,995.689,1123.339,704.873,681.043,1454.076,1330.854,668.469,741.196,1014.551,1398.380,831.293,815.807,731.768,1191.164,1150.177,2330.225,1238.308,1144.844,843.992,875.175,2078.636,1453.515,1684.978,709.532,842.878,585.662,516.263,767.914,810.513,550.442,1424.755,1152.931,622.604,1359.110,517.507,662.007,1064.874,585.376,515.486,915.802,1419.228,1515.916,1645.143,1417.221,1283.315,2049.102,1303.821,610.602
791,1520.096,1778.791,694.680,819.155,2506.120,2320.257,1983.087,1264.604,1735.827,1825.699,813.883,771.410,1156.138,1597.456,848.568,1123.088,972.052,797.738,1357.831,1373.156,935.523,1184.910,1002.847,1193.540,1628.494,2190.053,1404.172,636.409,981.265,1235.431,1376.935,1726.757,876.780,1516.737,1562.511,1092.361,3412.132,949.098,507.920,1556.460,1534.013,1103.000,929.385,1416.223,879.293,778.794,1042.521,1291.155,665.671,859.443,1394.746,1585.217,1006.429,990.832,939.010,1351.158,1047.709,2311.459,1119.008,1044.111,752.591,967.584,2129.163,1218.507,1754.073,755.294,917.216,477.064,527.000,1048.695,862.009,552.779,1074.266,1198.426,725.802,1422.275,556.576,566.938,1354.263,465.844,634.790,908.505,1571.760,1705.108,1465.560,1462.494,1213.185,2322.908,1462.009,699.690
792,1451.586,1901.082,666.208,757.705,2442.078,2145.728,2125.750,1203.069,1840.438,1633.451,844.403,911.199,1183.207,1519.683,695.703,951.912,943.348,771.292,1241.461,1424.517,982.651,1251.264,1103.613,962.841,1600.860,2347.731,1495.167,648.591,1049.078,1144.076,1501.574,1589.081,888.205,1681.743,1211.481,1181.500,3502.681,771.311,652.705,1879.133,1673.928,1031.542,775.807,1077.062,916.171,789.660,1293.664,1521.873,669.853,1007.019,1329.659,1441.891,907.050,864.412,785.909,1250.033,1012.730,2045.216,1228.242,1111.578,936.394,1050.810,2123.279,1567.052,1704.875,716.045,663.935,660.331,599.474,988.924,776.496,558.221,950.755,1062.495,705.729,1154.033,384.542,701.281,1241.779,618.645,462.657,689.712,1655.430,1605.916,1521.548,1452.987,1249.935,1963.378,1434.255,792.372
793,1446.096,1667.851,808.174,645.589,2344.747,1980.360,2343.596,1308.698,1466.243,1886.257,666.312,756.946,1290.805,1746.050,755.932,1160.566,925.726,697.254,1298.520,1325.643,1033.015,1400.348,1455.427,976.556,1581.799,2147.906,1309.408,610.204,1080.078,1258.351,1313.652,1919.721,792.890,1492.246,1314.962,937.771,3519.341,886.114,557.009,2026.467,1966.307,1126.677,930.044,1369.538,876.177,615.638,1181.529,1399.354,612.021,788.721,1300.761,1619.248,722.043,1067.908,999.616,1341.862,898.213,1649.676,1100.467,1311.526,770.197,953.423,2040.659,1370.860,1714.713,852.507,854.216,682.943,490.816,846.752,789.436,513.987,1086.319,914.822,590.698,1516.220,507.840,652.767,989.200,577.234,469.638,705.180,1511.443,1496.819,1289.905,952.364,1153.522,1923.643,1451.151,838.027
794,1650.038,2012.597,524.910,753.822,2375.633,2045.882,1954.202,1359.453,1782.108,1679.637,848.338,936.952,1207.052,1562.094,808.932,1205.302,696.593,909.415,1326.455,1498.622,1014.938,1257.373,938.860,1129.190,1577.817,2193.111,1815.310,646.540,911.952,1187.242,1181.103,1769.973,958.969,1518.971,1244.383,1076.992,3683.286,933.409,661.973,1891.367,1413.869,1112.477,799.807,1366.339,839.110,715.468,1174.092,1306.418,640.252,694.728,1146.022,1762.667,967.229,996.740,993.263,1128.007,1089.631,2096.955,1289.642,1268.948,878.205,998.737,2225.868,1255.015,1803.228,784.866,523.734,549.955,635.316,1031.971,930.658,464.831,1041.840,932.416,953.896,1674.495,473.507,555.144,1422.021,484.092,561.286,630.297,1725.354,1619.699,1537.119,1346.883,936.391,2225.633,1212.330,731.044
795,1586.847,1920.403,813.702,520.419,2330.934,2465.566,2242.529,1360.679,1662.849,2190.531,747.351,844.687,1514.764,1644.461,913.351,949.853,824.867,780.877,1355.877,1387.352,1057.374,1382.099,1328.800,1073.540,1625.915,2035.877,1377.270,621.197,1157.711,1321.948,1515.529,1722.640,1204.402,1615.567,1176.143,842.926,3175.528,956.699,513.482,1795.640,1765.804,1041.168,902.711,1354.469,698.050,687.199,1253.622,1263.618,741.161,718.089,1300.073,1584.760,885.986,933.219,683.909,1466.375,1053.376,2181.414,1295.650,1136.867,745.962,1025.401,1873.550,1461.772,1625.787,792.025,703.475,559.567,563.500,1004.295,1002.838,605.000,1130.553,992.564,594.865,1562.099,433.826,490.425,1066.200,615.738,620.752,751.144,1678.076,1201.892,1836.083,1588.169,1191.707,1956.663,1451.849,872.867
796,1671.153,2133.142,657.343,502.488,2245.229,2069.132,2033.990,1322.138,1559.843,1979.319,841.409,1048.681,1349.115,1467.433,576.176,1101.677,791.896,775.969,1284.851,1303.048,1057.605,1385.652,1087.713,1069.000,1713.043,1817.023,1637.534,693.314,903.416,1207.156,1392.187,1809.910,958.819,1545.825,1198.203,892.229,3712.297,887.554,556.473,1874.953,1484.928,1039.361,988.563,1380.500,860.840,753.135,1246.294,1406.064,660.497,949.899,1128.145,1819.450,711.814,939.361,1149.889,1177.658,838.404,2119.748,1364.917,1066.267,864.720,1118.299,2141.000,1394.956,1442.875,731.308,884.273,608.783,585.047,1223.762,640.829,534.299,739.191,1061.832,938.583,1606.780,433.007,420.562,1121.168,645.184,527.705,934.279,1816.797,1251.205,1190.500,1430.948,1030.957,1758.969,1382.736,878.080
797,1517.344,1988.463,733.393,659.690,2426.175,2224.132,2183.779,1251.264,1543.514,1967.841,825.455,748.488,1010.920,1478.117,792.027,1151.875,676.407,923.262,1314.630,1424.265,1094.600,1367.015,1070.787,985.452,1582.451,1956.544,1550.799,747.628,926.482,1314.156,1450.529,1757.991,1032.575,1508.766,1192.744,963.828,3804.275,727.819,606.589,1897.573,1836.039,1065.852,1041.096,1315.438,831.497,691.780,1503.084,1498.055,553.601,865.544,1251.609,1414.620,928.307,934.328,1013.818,1247.059,1228.184,2069.928,1405.442,1278.437,693.939,1041.226,2230.372,1500.118,1372.404,693.597,671.540,617.395,563.795,787.219,893.436,525.416,1066.021,1111.139,704.302,1698.374,409.868,572.692,1349.084,424.560,605.657,951.784,1372.127,1552.470,1089.690,1401.078,1064.543,2348.377,1452.274,639.761
798,1261.777,1923.298,785.522,693.791,2313.199,1989.125,1970.231,1331.384,1640.178,2324.097,838.916,855.892,1137.828,1449.661,617.324,1188.412,731.815,906.685,1260.558,1309.570,1216.733,1476.264,1196.333,1149.119,1749.024,2260.135,1834.454,615.876,1051.801,1369.663,1584.690,1890.495,880.402,1662.579,1387.203,1269.541,3530.154,697.171,808.955,1735.227,1653.758,1078.529,983.415,1359.915,709.138,889.000,1089.429,1401.464,571.916,756.019,1032.159,1577.930,857.757,959.151,978.040,1123.717,1201.773,2317.667,1450.917,1136.289,1032.818,880.438,1971.612,1450.243,1568.507,672.279,814.942,547.841,524.616,968.514,751.889,384.481,1116.521,914.475,596.500,1597.516,292.569,584.863,1227.789,537.631,596.714,878.279,1880.937,1374.217,1490.274,1032.429,1064.674,2201.572,1120.830,710.221
