 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23,Mean24,Mean25,Mean26,Mean27,Mean28,Mean29,Mean30,Mean31,Mean32,Mean33,Mean34,Mean35,Mean36,Mean37,Mean38,Mean39,Mean40,Mean41,Mean42,Mean43,Mean44,Mean45,Mean46,Mean47,Mean48,Mean49,Mean50,Mean51,Mean52,Mean53,Mean54,Mean55,Mean56,Mean57,Mean58,Mean59,Mean60,Mean61,Mean62,Mean63,Mean64,Mean65,Mean66,Mean67,Mean68,Mean69,Mean70,Mean71,Mean72,Mean73,Mean74,Mean75,Mean76,Mean77,Mean78,Mean79,Mean80,Mean81,Mean82,Mean83,Mean84,Mean85,Mean86,Mean87,Mean88,Mean89,Mean90
915,3126.478,1404.037,1063.607,357.589,1099.271,721.640,1373.010,512.000,766.065,313.089,310.156,197.307,389.483,182.261,331.365,137.941,268.644,930.431,1645.260,171.217,161.272,307.826,534.780,249.325,271.628,226.480,1278.736,283.752,191.494,690.341,656.490,832.459,748.181,1334.889,889.361,1310.992,1537.582,549.959,675.402,1352.347,1186.288,876.090,842.548,860.269,583.470,377.305,1095.235,665.009,481.350,391.000,898.812,1113.403,623.814,853.672,478.990,878.224,1048.957,1407.667,1349.642,929.726,612.462,833.818,1024.822,225.875,475.691,134.597,78.525,189.611,74.974,593.410,367.043,191.701,950.128,565.871,329.510,308.791,73.924,42.055,189.474,85.440,68.305,342.631,548.127,900.590,597.750,423.455,358.880,1222.959,515.179,188.673
916,3444.229,1304.806,897.708,186.853,1030.349,749.993,1088.846,451.157,924.930,367.265,142.955,181.295,444.575,239.478,162.770,84.301,360.259,1185.423,1715.409,196.191,224.959,335.040,510.473,289.683,301.085,265.515,1067.443,368.883,300.825,713.820,752.503,659.883,694.559,1651.427,938.436,1169.484,1686.802,656.767,583.438,1389.727,1500.804,988.600,675.867,923.123,439.376,364.270,1148.832,580.164,375.427,140.234,821.551,1135.930,700.229,698.563,690.556,909.362,1187.426,1017.414,1489.283,1219.674,388.826,867.219,984.403,121.603,604.265,86.607,188.712,171.312,165.163,659.800,369.444,151.169,971.979,591.168,420.177,354.088,81.840,70.733,187.811,42.340,40.362,213.721,429.253,585.590,437.476,410.857,278.022,960.429,568.094,326.363
917,3588.076,1407.172,961.320,283.364,1215.181,763.809,1079.981,678.981,764.292,210.593,254.779,156.241,320.057,222.283,275.784,235.184,272.319,1021.746,2002.331,207.643,158.538,391.438,525.873,240.746,253.323,221.135,1089.264,363.949,348.500,745.033,639.819,755.423,962.819,1308.725,1207.632,1296.779,1401.945,626.067,492.429,1119.420,942.412,1065.548,804.341,771.592,436.387,355.355,1309.487,717.845,399.476,352.658,944.065,1008.620,787.693,756.193,643.172,828.480,1085.518,1240.883,1309.442,1058.689,694.629,859.496,939.217,182.515,675.015,77.085,173.446,102.828,119.853,652.371,424.521,244.493,686.234,715.604,325.052,235.835,78.868,115.000,187.158,71.532,100.571,247.901,479.646,1187.482,748.381,406.104,276.837,1392.265,359.519,194.611
918,3703.076,1525.985,908.258,295.078,1037.765,840.544,1430.712,497.428,790.881,256.708,421.740,163.163,408.483,277.233,210.527,175.934,390.363,1306.215,1465.045,218.091,170.251,321.030,407.433,357.936,199.732,262.515,969.546,361.190,261.241,806.758,686.271,878.946,752.189,1461.766,1242.925,1224.664,1171.527,633.860,519.366,881.547,942.484,645.852,752.881,914.285,369.812,240.709,817.538,618.800,350.517,371.297,932.225,1091.891,734.586,702.824,819.545,1135.816,995.340,1272.324,1013.850,993.726,415.644,819.190,1011.612,117.404,662.235,196.980,203.978,179.376,83.832,596.524,372.231,267.883,819.479,591.980,469.292,335.341,131.590,187.842,188.716,115.709,222.362,145.054,547.000,594.940,598.690,418.662,260.565,1240.061,507.811,268.425
919,3772.713,1455.761,764.809,254.667,1095.169,755.904,1080.212,449.145,713.032,525.938,240.656,208.512,353.374,251.289,186.270,107.294,229.274,991.408,1636.903,153.191,164.677,312.403,498.093,448.262,356.854,300.965,1086.316,339.978,325.892,711.801,795.426,834.649,694.134,1504.398,1119.820,1201.238,1434.407,656.767,453.509,1248.740,1162.621,837.400,810.518,849.123,336.967,327.589,1299.790,955.118,358.622,251.139,835.130,1257.488,718.821,631.260,1077.869,871.684,904.355,1048.027,1316.842,1041.978,435.947,741.146,750.612,164.228,711.882,92.413,199.626,121.459,136.184,596.590,475.162,351.857,773.064,704.960,325.469,281.912,58.472,98.048,319.832,124.922,216.400,214.297,608.354,884.349,629.595,549.052,506.511,1175.245,691.472,235.841
920,3813.127,1413.381,831.848,244.775,1139.054,869.206,1319.413,420.447,656.108,234.425,105.227,206.783,322.448,239.489,153.946,194.596,301.141,1053.477,1575.468,184.317,185.118,372.060,698.327,353.667,256.695,283.637,1064.230,335.431,324.880,937.275,907.813,853.757,644.228,1343.041,1125.917,1083.434,1199.692,680.699,640.795,1160.880,1192.105,880.664,691.830,942.215,428.138,265.794,1141.580,801.891,361.811,330.114,888.377,1107.101,819.814,919.815,739.010,1115.105,1165.007,1134.937,1199.025,1023.793,718.530,759.241,787.109,173.147,471.537,119.279,151.137,166.427,67.905,548.190,389.282,134.143,1239.447,660.753,234.885,382.341,26.667,124.973,255.895,117.199,87.590,286.523,660.646,620.096,566.571,372.221,317.576,1323.663,447.160,306.336
921,3525.936,1218.157,851.140,194.186,1176.898,993.890,963.442,492.390,600.914,256.770,141.149,219.723,240.362,162.522,430.243,176.838,285.948,1165.069,1719.351,167.857,175.692,396.080,606.167,405.992,284.000,248.550,971.356,273.248,209.331,884.033,820.587,886.676,761.094,1359.485,1075.361,1189.516,1236.209,528.218,485.518,1128.207,1081.216,797.336,775.348,907.646,564.503,271.163,1093.437,583.455,444.643,278.557,749.812,1100.326,565.507,937.580,947.030,826.678,1186.851,1127.721,1067.425,984.904,473.167,826.000,761.775,177.051,512.713,95.905,215.317,174.535,62.826,717.895,487.051,266.935,774.457,506.109,590.625,294.868,163.479,102.630,156.095,90.766,55.686,230.279,613.684,887.181,579.929,346.013,294.315,1231.265,537.708,293.814
922,3041.586,1090.993,894.848,340.047,1352.343,693.228,1148.115,529.767,717.243,240.823,311.838,148.855,450.822,296.922,187.824,93.243,195.748,1024.000,1603.844,204.639,206.318,348.338,528.613,380.865,350.957,311.363,1144.724,280.219,384.042,790.076,763.277,742.847,618.654,1510.099,1226.609,1291.492,1079.176,694.332,589.688,1103.307,1188.105,937.839,726.207,864.492,421.680,411.667,813.143,632.791,563.832,288.608,1164.601,1101.000,701.286,653.908,770.556,1321.421,974.121,1106.531,1021.367,1334.815,598.250,877.657,816.039,200.390,464.044,87.318,228.633,128.363,94.263,605.343,394.325,37.117,638.309,814.277,281.521,166.253,38.833,176.452,417.705,79.000,115.019,178.000,580.304,672.880,599.155,351.182,270.109,895.082,204.840,265.735
923,3106.599,1380.746,981.831,347.543,1223.367,679.860,1272.000,488.214,782.519,186.814,288.649,200.030,449.213,413.161,148.432,169.272,377.756,1307.808,1379.292,156.435,99.118,254.662,536.440,229.294,230.689,295.953,787.845,256.839,296.898,1015.024,730.716,1013.387,725.583,1415.053,1429.038,1135.303,1214.549,599.218,601.402,1097.713,1352.843,901.271,704.104,969.954,472.939,232.596,977.319,654.873,401.287,366.019,540.826,1295.310,753.029,694.714,832.121,1194.928,1057.688,1446.351,941.408,1112.311,746.159,795.285,872.380,153.382,561.000,70.030,133.079,140.280,107.253,532.467,596.462,222.896,771.245,737.446,375.271,381.396,123.139,62.541,171.421,62.922,77.524,437.892,512.886,567.639,417.786,863.013,323.804,1131.959,415.274,217.593
924,3111.605,1267.373,960.214,304.938,1029.283,784.500,1217.692,549.403,681.389,163.575,222.026,101.187,320.224,199.700,134.959,178.287,265.652,1176.177,1469.513,141.400,142.031,268.841,515.647,272.198,265.335,198.462,998.879,367.117,305.295,853.185,659.342,859.523,810.953,1495.696,1276.045,781.205,1520.165,458.653,527.446,1186.680,940.105,959.703,850.422,835.754,388.077,376.539,1100.647,533.845,333.392,347.437,1001.290,1456.357,580.279,857.908,742.414,1121.362,1046.121,1564.306,1120.808,1167.119,606.318,768.861,865.612,156.243,444.390,99.363,149.590,133.433,120.184,698.905,515.684,154.974,900.681,843.812,351.896,378.220,55.764,154.192,251.558,77.277,90.829,292.721,320.734,649.217,486.810,377.610,374.065,897.367,404.245,163.195
925,3217.076,1429.373,813.764,188.798,858.446,861.603,1246.846,459.157,610.086,285.230,241.305,207.139,448.109,317.706,101.878,160.596,263.059,1164.769,1590.779,139.226,181.928,341.403,444.900,253.294,238.488,186.322,1048.563,291.759,246.747,751.602,574.452,1114.892,734.874,1492.047,1121.857,1330.557,1458.187,558.342,458.571,1400.013,1275.157,819.303,920.333,953.038,434.906,300.369,1047.160,1077.191,354.930,412.082,981.703,1396.713,728.407,964.487,670.778,872.145,945.142,1236.667,1268.717,980.630,727.629,790.526,847.589,80.625,566.610,113.751,136.978,140.968,147.868,609.181,466.436,248.286,858.606,710.782,283.646,395.626,49.549,107.925,123.621,121.085,72.390,291.261,658.671,641.855,702.929,319.857,378.837,859.316,368.189,268.770
926,3233.522,1435.642,818.899,177.736,810.024,801.559,1294.827,544.516,610.065,260.911,234.916,248.434,446.977,330.389,260.203,75.353,298.030,1098.485,1594.136,150.204,122.841,325.174,489.693,235.675,207.085,236.041,992.736,462.606,355.205,873.654,867.503,754.432,672.425,1344.924,1159.226,1192.541,1526.264,444.637,649.643,1131.700,1281.150,886.181,611.896,901.669,377.702,360.057,891.748,713.664,283.496,315.506,864.283,924.574,645.129,595.933,844.414,957.066,937.574,1547.550,1198.275,936.444,687.151,721.474,834.039,106.640,554.346,88.249,189.741,174.611,175.047,595.305,610.436,191.662,1080.223,705.327,251.365,437.549,44.535,52.384,200.189,118.007,106.505,270.045,508.810,589.301,566.012,418.195,318.043,1368.102,378.264,261.478
927,3202.962,1561.149,934.247,395.496,949.861,846.426,1511.596,578.572,610.092,280.513,250.955,186.614,400.655,269.439,130.649,176.324,367.281,1081.808,1713.571,168.383,116.477,295.264,450.400,259.659,319.689,257.386,1199.190,367.993,253.735,827.190,615.316,950.414,701.488,1709.322,974.038,955.951,1725.714,642.560,438.277,1100.787,1052.837,970.174,855.770,743.108,492.326,313.085,1183.336,892.864,472.084,176.310,843.188,1101.287,877.264,687.714,652.727,1136.967,809.426,1060.414,1231.158,991.037,607.311,820.766,857.938,199.779,598.632,80.891,188.496,151.121,62.011,729.486,537.051,214.416,960.351,935.495,500.604,382.813,70.382,131.863,359.768,131.191,124.524,280.955,545.532,559.253,520.357,524.494,274.054,1536.653,510.943,162.575
928,3481.000,1498.119,1039.433,221.279,1314.337,829.522,1081.933,484.327,697.016,361.929,184.786,237.337,241.460,340.567,68.041,184.125,251.444,1133.023,1363.318,204.604,167.554,429.856,384.953,372.444,323.378,256.965,1244.362,337.022,248.018,848.578,615.800,937.207,694.780,1581.035,802.677,976.910,1759.231,738.440,595.304,1322.040,1163.379,1080.368,912.407,948.385,388.812,254.901,1171.798,763.700,372.364,306.848,1127.290,1050.039,842.779,757.378,703.535,1036.349,1077.738,1336.198,1608.325,1209.281,562.371,908.766,995.767,154.169,519.522,119.358,115.504,46.338,76.137,428.514,603.282,197.753,689.021,800.782,301.917,332.484,77.944,149.801,318.789,230.071,185.086,375.910,470.481,581.108,513.738,578.961,221.685,1179.724,472.170,175.062
929,3213.134,1616.030,888.697,320.775,880.458,798.441,1119.125,603.428,548.741,385.796,204.299,93.157,395.230,286.300,334.703,198.574,270.437,1385.962,1859.032,212.791,138.554,194.408,496.467,306.238,274.396,335.901,1070.649,261.708,252.657,798.062,750.587,1057.225,698.299,1570.813,1288.060,1119.402,1625.220,723.917,718.732,1039.727,1119.601,979.097,874.644,1144.615,530.646,416.496,1057.412,716.855,422.434,280.639,830.884,1184.140,778.186,766.210,588.465,1299.730,1456.624,1182.856,931.108,1020.430,649.364,894.226,932.248,171.316,674.985,155.881,143.921,178.822,88.311,538.486,535.624,255.377,768.904,608.208,315.615,291.154,104.090,113.253,302.274,126.518,89.476,237.748,979.709,855.916,576.464,374.766,295.413,1227.480,399.736,303.460
930,3799.650,1216.179,775.096,281.527,1164.608,797.522,1318.231,474.006,768.157,272.221,214.344,152.217,284.374,370.294,295.757,166.265,340.867,1110.285,1873.429,238.404,176.856,265.677,461.860,212.524,232.652,321.158,1126.793,263.679,385.657,800.938,650.968,1029.757,880.961,1574.444,1402.406,1122.508,1540.824,559.518,649.473,1129.847,1181.196,897.039,578.526,819.577,460.475,262.504,856.849,725.955,402.587,167.215,1065.101,1519.527,878.200,787.025,797.960,988.704,1176.092,1173.018,1278.608,1007.489,504.856,832.277,927.395,180.853,638.787,64.751,138.403,101.783,69.411,646.238,480.060,354.078,762.660,607.505,202.802,431.308,24.389,148.390,222.421,40.546,63.695,186.144,544.443,912.831,488.488,464.818,178.435,1069.510,451.887,196.823
931,3467.204,1293.067,969.612,422.853,1337.331,1042.463,1034.606,493.585,697.578,382.195,351.955,125.108,436.960,259.578,268.946,230.654,206.778,1127.254,1625.786,132.530,138.877,329.627,520.340,225.365,232.878,205.292,1040.218,296.876,369.470,753.142,786.994,1216.018,612.614,1373.398,1346.767,1058.451,1517.824,556.969,459.571,1041.660,1050.255,622.897,704.630,753.800,461.022,320.135,980.050,710.773,360.804,292.525,1042.217,1480.713,575.179,617.714,856.091,1051.118,1049.553,1431.270,1281.033,1039.059,748.659,818.000,888.574,143.669,560.691,131.955,117.590,113.497,91.474,599.962,489.547,312.377,919.787,545.198,167.542,257.132,26.736,96.479,230.474,113.014,13.352,221.523,646.873,657.602,519.476,573.494,280.750,791.929,443.387,304.903
932,3209.325,1091.582,1004.219,308.636,1040.476,717.544,1087.760,485.836,619.605,200.911,236.532,200.133,372.782,268.444,295.257,249.434,309.096,1057.208,1206.942,86.483,149.492,257.607,490.033,213.071,352.018,263.082,1024.787,363.365,295.922,920.583,902.026,900.252,663.236,1254.357,1083.767,1179.754,1832.593,482.124,467.286,1143.033,896.562,1024.510,595.637,826.885,357.867,268.177,1153.790,580.127,397.867,301.019,1013.819,1210.364,670.650,777.067,726.566,881.224,842.723,1075.811,1052.683,1147.859,417.159,636.774,678.287,134.478,562.971,128.632,188.799,135.465,174.521,592.848,493.009,156.740,1064.308,748.287,360.677,613.857,56.382,108.849,310.863,126.972,83.381,277.342,315.392,518.398,474.095,361.922,380.446,818.031,415.302,195.336
933,3430.388,1249.418,1072.309,209.519,1190.066,867.618,1263.442,489.931,663.751,231.540,267.325,153.295,417.236,296.106,111.311,249.316,365.474,1083.977,1487.656,127.478,119.369,235.915,279.333,338.913,339.884,368.924,1179.563,312.905,366.434,884.161,585.806,1004.441,766.346,1472.509,1238.398,1077.754,1634.857,525.316,683.938,1019.473,1133.745,858.968,699.111,723.723,393.508,269.390,1152.151,610.109,314.531,231.222,867.007,1037.395,552.664,905.269,891.677,941.914,1073.170,1204.405,1346.225,926.874,565.242,833.000,784.279,228.934,427.022,105.493,146.432,88.898,143.453,777.076,707.795,46.468,788.691,724.970,419.760,277.758,37.278,228.541,293.968,69.369,126.495,211.649,502.468,856.470,583.155,387.013,384.641,937.755,330.170,182.080
934,3423.885,1596.142,753.803,240.256,1290.301,817.912,1096.337,609.126,655.222,464.195,253.416,176.783,340.753,344.583,364.743,255.853,322.407,1042.915,1394.442,172.426,132.297,278.303,459.573,227.698,298.591,260.719,1020.885,286.956,365.705,635.142,592.374,774.477,819.063,1394.485,1265.406,1015.221,1786.044,677.446,538.375,1346.800,1174.895,1114.671,614.259,933.238,397.773,297.766,1154.277,732.418,389.210,162.354,952.493,1004.163,465.664,628.277,536.535,849.941,1155.170,1202.559,1416.850,917.578,415.833,613.883,720.698,52.500,519.353,129.174,145.424,176.185,77.789,582.067,532.786,137.039,1243.819,672.673,361.198,370.868,50.319,71.432,381.568,93.418,99.086,262.315,608.570,1001.410,453.262,294.948,312.533,796.643,539.528,260.115
935,3386.331,1293.119,1046.809,245.116,1137.946,761.831,908.048,696.830,572.789,259.673,307.688,214.747,353.494,291.872,181.811,224.309,285.385,1033.754,1774.786,144.635,125.487,247.199,336.473,276.056,279.372,299.901,966.862,270.285,341.301,847.815,689.316,872.640,769.220,1523.292,902.293,1504.820,1491.088,746.357,595.429,1135.180,1267.562,914.981,778.793,871.338,542.840,342.539,921.513,714.927,340.678,268.437,1137.058,1370.202,735.271,815.832,639.727,800.408,1217.553,879.829,990.225,1165.689,446.508,685.095,757.705,217.228,600.831,117.567,207.122,93.854,76.726,523.219,407.829,81.831,682.457,872.861,305.802,465.824,65.597,151.192,192.979,85.645,83.390,415.739,734.709,674.361,438.107,627.636,267.750,1143.592,402.792,268.301
936,3707.682,1214.358,900.747,250.721,1160.012,910.257,1307.346,635.654,742.324,372.310,229.864,128.693,202.264,340.617,165.527,82.463,341.504,1190.638,1683.442,118.022,212.077,293.139,456.193,352.603,203.098,253.327,981.500,316.058,298.066,926.863,663.400,664.928,716.244,1389.684,1077.068,864.344,1714.209,514.187,410.304,1057.380,1342.856,848.239,776.081,766.246,448.420,212.461,1045.924,607.427,396.259,281.500,629.587,1064.783,673.743,991.681,738.838,909.164,1063.482,997.739,1224.208,1302.178,440.750,908.730,983.023,93.757,701.059,112.448,150.000,126.930,199.958,545.162,548.573,97.169,1032.053,778.287,252.906,375.626,118.389,71.801,307.442,145.291,132.705,309.892,732.911,730.807,479.690,415.195,276.728,1204.755,549.415,148.619
937,3650.076,1340.060,835.854,256.240,1204.446,860.272,1039.702,422.107,706.773,265.513,181.708,191.223,483.115,347.122,64.716,93.103,277.163,1252.854,1534.929,186.987,164.436,247.552,509.227,378.508,107.250,258.690,1033.333,436.825,343.289,660.630,626.839,1069.126,971.732,1297.146,1067.120,1297.213,1286.516,703.767,693.964,1318.207,1049.503,874.748,725.948,1049.369,403.315,419.106,1131.630,785.818,494.566,272.753,969.768,955.682,837.171,653.042,582.121,918.599,887.397,1298.991,1343.375,1091.467,633.856,961.109,770.589,69.441,651.478,176.776,111.468,164.471,32.421,496.810,364.043,81.260,838.500,722.634,300.865,274.154,160.125,122.918,281.305,138.844,100.533,219.072,582.975,860.614,535.488,434.221,404.772,1475.020,674.623,210.451
938,3787.936,1491.649,776.062,283.938,894.988,734.787,1191.337,520.855,545.178,302.416,186.182,187.072,355.368,291.689,219.122,160.132,262.615,1168.485,1469.578,162.874,151.323,305.975,411.287,361.262,232.726,260.234,1120.075,291.861,376.729,678.223,719.439,822.820,729.795,1350.947,1271.015,1190.705,1730.967,544.306,554.357,1293.047,1065.895,881.271,702.444,606.662,416.486,280.213,1248.714,696.136,323.566,348.930,845.594,920.310,602.543,700.882,748.838,976.211,798.397,1228.216,1317.958,1279.074,492.614,694.905,1047.442,140.338,509.316,137.955,84.978,103.076,59.121,407.419,596.624,219.338,663.681,712.901,373.010,223.044,24.951,123.719,214.200,96.319,132.143,234.865,472.468,856.313,613.548,521.052,389.228,1327.827,605.745,232.584
939,3209.599,1551.366,840.876,319.388,1145.235,897.522,1123.683,490.522,697.205,340.602,262.422,121.639,454.494,322.511,240.608,206.316,266.370,931.054,1342.071,188.904,132.626,222.383,525.387,165.103,375.671,376.199,1276.224,289.905,273.548,838.336,822.135,910.874,888.220,1240.053,1162.308,1086.393,1487.593,572.762,395.393,994.453,912.935,796.103,880.081,861.131,307.608,153.851,953.723,683.991,290.161,291.949,1275.087,1010.426,388.414,858.445,579.838,1103.566,1151.319,1157.198,1178.625,1224.074,321.470,615.292,833.395,179.625,505.147,84.577,183.683,200.465,87.105,750.933,434.077,158.727,864.160,618.000,376.490,447.132,52.243,110.308,345.705,101.142,169.305,306.811,486.278,568.181,556.083,650.273,278.315,1236.010,599.151,298.637
940,3766.268,1300.231,827.803,532.930,1290.578,1042.162,1335.577,574.880,690.314,341.319,233.662,134.446,309.787,290.011,336.027,201.404,236.859,963.508,1396.045,168.839,133.867,273.333,482.140,442.770,281.573,359.357,1042.897,295.686,284.482,830.659,870.490,1209.946,789.197,1388.205,1407.722,1196.344,1617.593,456.560,717.098,1193.993,1224.961,857.271,748.000,1010.115,418.602,292.525,967.723,543.818,480.545,478.487,965.471,1183.248,841.093,728.832,948.475,953.454,910.546,1644.964,1186.992,940.911,724.015,762.255,978.690,122.103,582.066,58.682,71.511,140.115,37.263,528.486,508.034,160.364,741.936,663.218,363.781,246.363,184.431,69.164,233.821,118.064,42.038,364.360,592.367,598.904,667.536,461.974,252.663,963.867,361.425,224.681
941,3482.796,1378.597,822.393,314.969,1047.904,624.654,1034.702,674.742,790.405,145.027,174.364,178.199,404.425,306.394,101.608,177.993,318.459,784.246,1534.896,115.800,148.790,294.781,394.700,240.286,270.000,303.813,1317.908,246.620,244.349,913.682,612.626,548.054,1011.535,1499.760,1141.053,1186.779,1745.703,494.285,386.045,1029.607,1072.562,887.181,811.933,996.338,454.790,340.716,846.319,911.845,606.007,346.842,955.797,965.969,739.471,769.740,514.737,833.454,1081.156,1230.748,1207.175,1124.993,469.189,811.927,717.287,99.926,552.588,102.348,137.388,136.045,80.416,590.267,376.667,120.312,1028.011,511.970,354.615,425.978,57.618,82.329,168.063,126.468,98.114,353.045,545.405,570.145,435.500,271.805,239.478,1012.133,258.236,298.566
942,3365.573,1122.015,645.809,228.612,1131.006,1032.596,1244.029,317.855,687.616,275.655,349.130,228.620,362.466,318.067,133.608,218.051,375.185,1185.400,1455.071,164.178,240.210,276.323,489.593,395.270,277.841,359.579,1121.126,264.847,266.886,839.095,710.897,909.802,682.362,1408.637,1455.008,1056.451,1815.319,756.658,497.357,1339.580,1125.523,840.297,551.793,919.769,520.453,302.674,1176.975,686.082,414.650,316.899,796.391,1255.643,633.586,730.975,784.424,950.441,1014.163,1320.270,1154.567,973.511,413.568,739.854,989.318,173.206,757.029,126.781,132.108,167.395,107.858,791.990,506.872,91.429,780.553,776.891,405.688,402.626,71.701,159.411,181.516,64.333,36.343,321.748,496.962,662.988,353.238,206.403,363.380,772.949,269.292,149.062
943,3272.694,1466.209,840.961,425.054,1218.885,749.338,1377.865,512.214,883.157,134.319,311.864,125.880,334.977,277.672,148.432,195.037,240.563,1154.638,1531.980,227.539,176.503,310.199,507.840,216.294,277.573,167.327,1242.138,283.036,276.145,1013.474,577.400,964.802,804.559,1581.129,1306.203,1174.869,1511.473,575.223,388.054,1504.100,970.895,766.045,688.370,791.069,466.122,213.461,927.866,587.100,428.427,284.854,905.855,1518.845,583.421,637.866,725.414,1066.743,997.546,1188.216,1076.475,1173.037,594.583,835.942,960.279,148.625,514.963,74.468,218.669,105.025,154.326,940.495,398.427,314.831,991.915,528.871,594.948,414.022,84.049,227.938,181.589,34.809,81.924,250.514,483.608,416.470,349.357,567.870,276.739,1219.173,494.736,223.345
944,3235.554,1259.433,1101.972,325.031,1236.024,871.559,1085.490,428.126,767.173,388.195,362.344,173.669,423.098,266.811,270.230,216.721,301.037,967.415,1583.292,153.483,165.236,383.552,541.700,305.135,322.390,332.772,1096.776,355.460,246.572,801.313,588.419,908.315,1097.228,1352.585,1138.835,1186.762,1369.330,738.109,493.411,1054.433,1252.719,822.813,596.104,748.577,520.840,368.695,1184.664,674.900,276.671,393.316,854.616,1125.124,782.507,688.555,705.434,899.461,1114.000,1269.072,1308.433,1092.222,413.182,628.423,742.791,99.735,581.272,137.338,160.755,113.822,165.768,864.476,390.051,313.532,768.106,602.901,390.865,262.033,72.486,127.219,380.947,135.348,87.467,314.847,541.203,651.386,503.536,425.169,491.848,942.143,352.575,383.805
945,3802.439,1545.358,1066.736,218.705,1006.054,837.860,1558.154,442.157,664.865,150.186,127.935,154.241,396.994,230.172,194.811,229.647,299.993,957.223,1254.416,125.113,175.779,358.488,278.587,270.373,293.372,265.199,889.247,440.007,322.524,887.047,632.710,719.180,793.449,1553.246,1110.639,1128.934,1654.758,503.565,630.786,1423.427,941.458,698.497,750.548,919.662,396.304,219.397,1193.513,625.900,354.371,515.329,878.420,1155.628,652.786,863.345,571.232,951.414,910.674,1299.865,1118.650,852.533,545.242,725.766,742.473,179.390,796.206,114.090,143.324,103.510,81.595,495.848,514.051,268.623,578.904,672.921,409.438,529.747,74.243,59.418,234.463,125.475,87.876,265.396,391.203,760.024,517.107,316.584,533.217,1180.408,326.123,169.310
946,3420.338,1703.798,788.888,451.264,974.633,1139.493,1338.471,651.069,861.746,315.274,271.156,175.596,504.770,308.094,198.608,163.485,230.044,1174.246,1726.812,198.517,201.892,247.353,431.973,282.960,369.360,302.246,1106.713,257.854,225.030,814.877,611.290,586.288,891.992,1267.439,894.414,1069.336,1594.648,426.119,575.839,1187.887,892.542,951.006,688.422,910.838,440.547,206.922,1052.874,959.236,374.685,241.778,1008.986,872.597,723.157,606.101,507.495,918.059,1156.915,874.631,870.117,1093.956,539.424,1016.569,806.736,61.397,515.471,76.627,125.381,179.790,108.968,748.590,424.872,89.571,771.330,564.030,282.917,180.527,88.729,143.322,369.242,176.099,43.676,195.757,456.608,720.590,615.381,452.039,487.043,1473.429,296.009,77.168
947,3275.280,1396.672,805.388,360.605,1162.301,694.904,1091.904,443.761,745.470,139.168,211.162,140.458,373.678,207.517,262.838,115.963,326.956,1270.977,1666.325,146.422,248.559,272.398,358.653,331.698,253.628,256.918,1152.144,210.613,360.717,683.493,694.290,1054.144,911.205,1361.626,1107.406,1116.574,1326.407,516.414,709.732,1356.053,1076.778,969.735,661.378,881.962,439.619,352.191,1175.471,783.000,474.462,294.228,766.833,1085.426,623.864,785.059,685.222,915.164,1322.291,1239.018,965.533,1046.378,451.447,874.920,909.760,214.228,433.169,67.881,126.496,171.338,132.847,634.362,607.214,147.351,1025.670,673.317,378.135,492.648,45.097,114.932,351.063,84.376,49.819,409.694,428.557,776.602,414.774,501.610,285.130,1337.806,603.877,229.000
948,3315.312,1621.694,1069.152,333.612,1454.229,749.669,1271.500,446.730,680.492,350.708,214.766,99.205,366.569,286.394,266.108,196.419,317.452,902.162,1607.890,165.870,128.862,271.672,369.287,264.833,324.951,199.129,929.546,309.672,325.560,677.047,941.774,1053.721,738.685,1685.462,1300.737,1414.467,1262.516,581.596,683.223,1071.880,940.987,1036.516,683.304,708.185,462.343,223.362,1042.429,423.482,399.161,239.525,934.572,1040.922,490.964,634.092,488.788,993.250,1046.241,982.487,1214.958,1271.407,479.455,675.752,1093.519,183.338,527.485,119.532,133.791,194.809,89.353,1044.152,301.308,229.455,627.330,730.327,397.094,233.198,41.889,91.329,165.600,52.518,75.743,309.577,598.304,699.373,437.274,524.805,168.217,1128.837,287.613,199.327
949,3674.828,1371.993,971.944,291.302,1266.193,971.816,1331.452,586.447,731.524,428.681,368.286,200.717,409.988,380.078,224.689,212.728,284.585,1092.131,1841.013,240.335,188.918,240.701,595.273,238.373,229.146,143.860,1179.667,206.613,186.663,935.531,854.232,601.622,713.583,1775.047,946.624,1107.738,1536.670,611.041,684.348,1117.653,1128.941,1004.632,676.652,693.892,312.564,300.844,1158.950,556.209,258.979,433.867,944.333,948.837,589.014,740.521,800.636,945.750,894.369,1390.910,1092.742,1072.585,399.742,892.387,721.147,183.713,532.022,123.687,153.489,177.599,44.284,571.543,599.009,135.636,784.138,708.495,356.917,165.143,72.812,80.986,137.147,133.404,40.448,387.982,571.949,657.482,880.298,663.727,263.000,1021.378,502.858,287.894
